##NAMES=Fluorapatite
##RRUFFID=R050617
##IDEAL CHEMISTRY=Ca_5_(PO_4_)_3_F
##LOCALITY=Santa Cruz, Sonora, Mexico
##OWNER=RRUFF
##SOURCE=University of Arizona Mineral Museum
##DESCRIPTION=Tan colored hexagonal prism
##STATUS=The identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis.
##URL=rruff.info/R050617
##MEASURED CHEMISTRY=Ca_5.00_(P_1.00_O_4_)_3_(F_0.99_Cl_0.01_)
##PIN_ID=L00921
##ORIENTATION=Laser parallel to -a* (-1 0 0). Fiducial mark perpendicular to laser is parallel to c [0 0 1]
97.18200, 0.0000000E+00
98.41600, 3.224854
99.64900, 18.44385
100.8830, 16.03223
102.1160, 7.991699
103.3490, 97.56055
104.5820, 54.56128
105.8150, 125.2515
107.0470, 179.1062
108.2800, 288.7512
109.5120, 276.8960
110.7440, 194.3052
111.9760, 136.7903
113.2080, 164.2092
114.4400, 165.4539
115.6710, 263.4329
116.9030, 255.0847
118.1340, 350.3542
119.3650, 329.1604
120.5960, 345.4360
121.8270, 314.1240
123.0580, 484.1770
124.2880, 557.5547
125.5190, 590.2241
126.7490, 788.1794
127.9790, 900.4126
129.2090, 1223.932
130.4390, 1552.724
131.6680, 2005.759
132.8980, 2501.014
134.1270, 3217.468
135.3560, 4034.212
136.5850, 4806.371
137.8140, 5803.619
139.0430, 6560.947
140.2710, 6569.344
141.5000, 5813.806
142.7280, 4797.323
143.9560, 3907.896
145.1840, 2923.516
146.4120, 2361.181
147.6390, 1867.887
148.8670, 1503.630
150.0940, 1193.406
151.3210, 929.1765
152.5490, 873.0586
153.7750, 639.0232
155.0020, 498.2764
156.2290, 543.5942
157.4550, 443.0740
158.6810, 345.8123
159.9080, 345.8511
161.1340, 312.9924
162.3590, 261.2026
163.5850, 216.4048
164.8110, 203.6047
166.0360, 176.8960
167.2610, 174.0098
168.4860, 156.1663
169.7110, 109.2744
170.9360, 95.63696
172.1610, 89.66089
173.3850, 107.3862
174.6100, 122.5562
175.8340, 124.1812
177.0580, 128.5564
178.2820, 129.7651
179.5050, 127.9065
180.7290, 139.4451
181.9520, 136.9707
183.1760, 134.2063
184.3990, 110.9897
185.6220, 124.2522
186.8450, 114.4722
188.0670, 110.4517
189.2900, 118.9236
190.5120, 120.3887
191.7340, 160.8469
192.9560, 151.2981
194.1780, 95.74194
195.4000, 126.1785
196.6220, 152.6064
197.8430, 58.02637
199.0640, 109.4370
200.2860, 113.8386
201.5070, 71.23096
202.7270, 114.6128
203.9480, 114.1956
205.1690, 126.5522
206.3890, 123.8967
207.6090, 227.2593
208.8290, 139.9900
210.0490, 183.3840
211.2690, 81.29199
212.4890, 102.8828
213.7080, 94.93408
214.9280, 62.67480
216.1470, 191.4470
217.3660, 83.09497
218.5850, 102.9504
219.8030, 163.9480
221.0220, 122.9351
222.2400, 139.4275
223.4590, 132.2070
224.6770, 121.5801
225.8950, 124.2302
227.1120, 104.4622
228.3300, 165.2410
229.5480, 150.8984
230.7650, 184.1887
231.9820, 106.8738
233.1990, 87.14746
234.4160, 163.0652
235.6330, 200.4214
236.8490, 227.6123
238.0660, 208.8845
239.2820, 78.22974
240.4980, 110.0056
241.7140, 72.32104
242.9300, 8.401855
244.1460, 40.30176
245.3610, 5.192383
246.5770, 1.774414
247.7920, 74.58545
249.0070, 78.52271
250.2220, 63.07397
251.4370, 50.40479
252.6510, 30.95874
253.8660, 64.57886
255.0800, 23.25464
256.2940, 37.98047
257.5080, 82.76562
258.7220, 26.58887
259.9360, 71.83862
261.1490, 95.33130
262.3630, 105.2549
263.5760, 83.27856
264.7890, 91.28516
266.0020, 140.3196
267.2150, 116.3350
268.4270, 154.3706
269.6400, 200.4282
270.8520, 106.4946
272.0640, 202.5686
273.2760, 243.6484
274.4880, 214.7324
275.7000, 290.8193
276.9120, 222.9072
278.1230, 216.9951
279.3340, 261.0820
280.5450, 272.1650
281.7560, 301.2427
282.9670, 248.3135
284.1780, 266.3877
285.3880, 222.4521
286.5980, 242.5083
287.8090, 252.5527
289.0190, 195.5840
290.2290, 98.60254
291.4380, 189.6084
292.6480, 275.6011
293.8570, 125.5796
295.0670, 100.5435
296.2760, 121.4937
297.4850, 143.4282
298.6930, 160.3477
299.9020, 184.2515
301.1110, 136.1377
302.3190, 143.0063
303.5270, 175.8560
304.7350, 142.6855
305.9430, 167.4932
307.1510, 92.27930
308.3580, 70.04297
309.5660, 60.78369
310.7730, 111.5005
311.9800, 97.19482
313.1870, 106.8311
314.3940, 100.5127
315.6010, 119.2876
316.8070, 91.88721
318.0130, 120.5454
319.2200, 26.44385
320.4260, 80.81836
321.6310, 12.05713
322.8370, 34.10840
324.0430, 64.44141
325.2480, 17.32666
326.4540, 3.657227
327.6590, 25.27979
328.8640, 24.05127
330.0680, 49.30762
331.2730, 61.91699
332.4780, 18.06055
333.6820, 7.832031
334.8860, 61.81494
336.0900, 1.220215
337.2940, 8.045898
338.4980, 42.10986
339.7010, 40.06055
340.9050, 39.04102
342.1080, 43.22852
343.3110, 89.98535
344.5140, 21.75098
345.7170, 9.262695
346.9200, 8.785645
348.1220, 16.14307
349.3240, 23.32812
350.5270, 8.693848
351.7290, 7.832520
352.9310, 44.58057
354.1320, 83.91309
355.3340, 12.15283
356.5350, 54.20605
357.7370, 33.19580
358.9380, 70.13818
360.1390, 40.93213
361.3400, 16.77344
362.5400, 39.54346
363.7410, 60.33838
364.9410, 40.68848
366.1410, 51.01465
367.3410, 16.00439
368.5410, 2.944824
369.7410, 43.83203
370.9400, 80.67822
372.1400, 76.48975
373.3390, 79.27051
374.5380, 111.0190
375.7370, 70.76514
376.9360, 156.6147
378.1350, 129.7368
379.3330, 223.7554
380.5310, 91.68555
381.7300, 186.5342
382.9280, 251.3135
384.1260, 191.2290
385.3230, 244.9795
386.5210, 326.9902
387.7180, 380.0576
388.9160, 396.5122
390.1130, 364.7144
391.3100, 395.4609
392.5060, 436.7720
393.7030, 389.6943
394.9000, 401.8081
396.0960, 307.8916
397.2920, 336.1045
398.4880, 316.0425
399.6840, 252.2666
400.8800, 275.0381
402.0750, 297.1816
403.2710, 315.1309
404.4660, 275.3623
405.6610, 257.8057
406.8560, 198.9556
408.0510, 209.0020
409.2450, 212.5869
410.4400, 301.8169
411.6340, 257.4839
412.8280, 253.8604
414.0220, 332.8042
415.2160, 304.6440
416.4100, 424.4458
417.6030, 370.1836
418.7970, 455.7188
419.9900, 607.4092
421.1830, 676.0908
422.3760, 840.5771
423.5690, 945.9375
424.7610, 1038.984
425.9540, 1085.275
427.1460, 1259.854
428.3380, 1260.704
429.5300, 1248.744
430.7220, 1240.153
431.9140, 1122.524
433.1050, 1098.860
434.2970, 874.1611
435.4880, 890.4268
436.6790, 829.6562
437.8700, 733.8491
439.0610, 708.0054
440.2510, 646.1260
441.4420, 658.2109
442.6320, 599.2607
443.8220, 622.2744
445.0120, 646.2520
446.2020, 614.1953
447.3910, 570.1006
448.5810, 510.9707
449.7700, 534.8198
450.9600, 461.6333
452.1490, 429.3555
453.3370, 515.9951
454.5260, 436.6997
455.7150, 373.3823
456.9030, 381.0293
458.0910, 233.6377
459.2800, 353.2085
460.4670, 251.7207
461.6550, 182.2168
462.8430, 210.3599
464.0300, 161.9072
465.2180, 114.8936
466.4050, 253.9204
467.5920, 81.28271
468.7790, 104.5381
469.9650, 185.0303
471.1520, 144.8325
472.3380, 46.58154
473.5250, 173.3809
474.7110, 5.817383
475.8970, 92.01123
477.0820, 3.220215
478.2680, 6.027832
479.4540, 102.6968
480.6390, 52.71484
481.8240, 34.52246
483.0090, 26.38379
484.1940, 65.60791
485.3780, 169.1255
486.5630, 38.65283
487.7470, 80.64014
488.9320, 71.17383
490.1160, 10.61816
491.3000, 19.28271
492.4830, 11.14209
493.6670, 18.95654
494.8500, 53.13574
496.0340, 65.82812
497.2170, 73.63623
498.4000, 104.1851
499.5820, 109.2363
500.7650, 113.6772
501.9480, 142.2300
503.1300, 120.6128
504.3120, 91.49219
505.4940, 134.2866
506.6760, 198.0859
507.8580, 184.2734
509.0390, 309.4575
510.2210, 313.0308
511.4020, 350.9580
512.5830, 308.1631
513.7640, 342.2979
514.9450, 292.7622
516.1250, 317.8750
517.3060, 251.5444
518.4860, 219.9468
519.6660, 147.7671
520.8460, 164.6387
522.0260, 179.7207
523.2060, 193.5298
524.3850, 204.5532
525.5650, 166.6348
526.7440, 200.5239
527.9230, 133.5439
529.1020, 76.09277
530.2810, 25.65137
531.4590, 73.35059
532.6380, 169.7124
533.8160, 140.3818
534.9940, 125.2910
536.1720, 103.5933
537.3500, 77.16699
538.5270, 40.77100
539.7050, 102.2144
540.8820, 30.50635
542.0590, 48.99219
543.2360, 35.36279
544.4130, 75.57617
545.5900, 72.05908
546.7660, 34.48584
547.9430, 20.29980
549.1190, 30.14209
550.2950, 33.21729
551.4710, 12.18506
552.6470, 19.76660
553.8220, 31.61572
554.9980, 24.98486
556.1730, 36.94189
557.3480, 38.37061
558.5230, 46.52734
559.6980, 87.67627
560.8730, 42.95312
562.0470, 37.49658
563.2220, 77.07568
564.3960, 99.21875
565.5700, 166.1445
566.7440, 100.3013
567.9170, 26.45752
569.0910, 188.8442
570.2640, 135.4375
571.4380, 294.9814
572.6110, 312.0088
573.7840, 354.6147
574.9570, 425.4512
576.1290, 497.1328
577.3020, 603.5508
578.4740, 523.0283
579.6460, 614.4219
580.8180, 656.9429
581.9900, 774.4688
583.1620, 752.0742
584.3330, 883.4727
585.5040, 957.0483
586.6760, 1049.679
587.8470, 1181.718
589.0180, 1209.341
590.1880, 1214.044
591.3590, 965.4282
592.5290, 947.4624
593.7000, 798.8975
594.8700, 566.1001
596.0400, 473.5771
597.2090, 476.8506
598.3790, 450.5532
599.5490, 497.4404
600.7180, 400.3286
601.8870, 524.0767
603.0560, 455.6157
604.2250, 551.9312
605.3940, 749.2456
606.5620, 467.9253
607.7300, 592.2778
608.8990, 571.1602
610.0670, 492.2700
611.2350, 372.2710
612.4020, 448.5356
613.5700, 416.6636
614.7370, 350.3706
615.9050, 266.5811
617.0720, 313.0728
618.2390, 303.2607
619.4060, 408.3447
620.5720, 444.9717
621.7390, 349.1787
622.9050, 515.6699
624.0710, 443.4756
625.2370, 419.7285
626.4030, 472.5425
627.5690, 541.0713
628.7340, 558.5088
629.9000, 583.8921
631.0650, 612.4297
632.2300, 657.6753
633.3950, 752.1353
634.5600, 671.2705
635.7240, 637.2969
636.8890, 609.5449
638.0530, 693.6504
639.2170, 592.8340
640.3810, 622.6221
641.5450, 552.2207
642.7080, 520.3135
643.8720, 431.2139
645.0350, 492.3955
646.1980, 411.1357
647.3610, 354.8594
648.5240, 399.6475
649.6870, 309.9688
650.8490, 296.0029
652.0120, 254.9307
653.1740, 340.3857
654.3360, 204.4785
655.4980, 281.4746
656.6600, 169.9648
657.8210, 183.5342
658.9830, 158.3574
660.1440, 108.2021
661.3050, 107.4082
662.4660, 63.70410
663.6270, 79.65527
664.7870, 95.73047
665.9480, 111.1953
667.1080, 73.98633
668.2680, 175.8896
669.4280, 162.7090
670.5880, 117.1348
671.7480, 187.0205
672.9070, 103.3496
674.0670, 39.86230
675.2260, 5.540039
676.3850, 101.7227
677.5440, 83.10156
678.7030, 9.853516
679.8610, 135.0225
681.0200, 73.27637
682.1780, 86.04102
683.3360, 108.2090
684.4940, 32.65723
685.6520, 27.94238
686.8090, 168.0527
687.9670, 11.20898
689.1240, 7.659180
690.2810, 55.24023
691.4380, 195.0801
692.5950, 2.621094
693.7520, 114.6191
694.9080, 16.81836
696.0650, 130.9277
697.2210, 46.05469
698.3770, 71.24316
699.5330, 131.0049
700.6880, 54.73242
701.8440, 33.37207
702.9990, 125.8037
704.1550, 165.8564
705.3100, 99.12988
706.4650, 66.83594
707.6190, 272.1416
708.7740, 191.2676
709.9290, 191.1982
711.0830, 354.3994
712.2370, 154.5645
713.3910, 88.38965
714.5450, 114.6162
715.6980, 166.1543
716.8520, 140.9404
718.0050, 149.7881
719.1580, 108.1641
720.3110, 96.28418
721.4640, 66.22949
722.6170, 104.3398
723.7700, 50.48926
724.9220, 26.18359
726.0740, 156.5225
727.2260, 5.608398
728.3780, 56.41504
729.5300, 39.24219
730.6810, 110.9199
731.8330, 3.189453
732.9840, 47.19531
734.1350, 55.90430
735.2860, 10.86328
736.4370, 135.8408
737.5880, 44.39551
738.7380, 67.76172
739.8880, 70.72363
741.0390, 46.29297
742.1890, 115.4512
743.3380, 65.25781
744.4880, 157.9102
745.6380, 124.0801
746.7870, 32.77051
747.9360, 19.50195
749.0850, 114.1895
750.2340, 0.7412110
751.3830, 136.7979
752.5310, 135.7891
753.6800, 138.6543
754.8280, 96.41797
755.9760, 49.27832
757.1240, 132.2891
758.2720, 56.21289
759.4190, 90.48633
760.5670, 217.1250
761.7140, 111.1855
762.8610, 75.34473
764.0080, 30.17285
765.1550, 1.303711
766.3020, 29.70508
767.4480, 267.0029
768.5950, 80.87402
769.7410, 193.6777
770.8870, 74.72852
772.0330, 26.54004
773.1780, 50.18262
774.3240, 5.474609
775.4690, 26.59961
776.6140, 27.01758
777.7590, 114.2021
778.9040, 153.1084
780.0490, 53.98828
781.1940, 66.01465
782.3380, 196.8174
783.4820, 93.61328
784.6260, 148.6523
785.7700, 107.4053
786.9140, 39.06055
788.0580, 96.75684
789.2010, 111.0977
790.3450, 211.2705
791.4880, 285.4473
792.6310, 56.29297
793.7730, 164.2422
794.9160, 124.7021
796.0590, 257.2695
797.2010, 146.4580
798.3430, 49.41797
799.4850, 138.4912
800.6270, 149.7637
801.7690, 114.2705
802.9100, 205.9678
804.0520, 146.4395
805.1930, 274.8340
806.3340, 222.2998
807.4750, 241.7529
808.6160, 171.1836
809.7560, 145.5840
810.8970, 55.54883
812.0370, 241.5947
813.1770, 41.11133
814.3170, 208.2305
815.4570, 234.1836
816.5960, 76.15625
817.7360, 133.1426
818.8750, 95.77930
820.0140, 125.4062
821.1530, 81.03320
822.2920, 98.25098
823.4310, 164.3545
824.5690, 129.9795
825.7070, 174.3311
826.8460, 175.1768
827.9840, 249.7061
829.1220, 192.1377
830.2590, 127.6934
831.3970, 157.6494
832.5340, 179.1123
833.6710, 158.9688
834.8080, 134.3828
835.9450, 20.81934
837.0820, 205.4121
838.2190, 202.6025
839.3550, 34.62109
840.4910, 129.9375
841.6270, 126.3359
842.7630, 178.3662
843.8990, 179.7051
845.0350, 132.8262
846.1700, 109.3643
847.3060, 170.4746
848.4410, 163.5361
849.5760, 227.9961
850.7100, 114.9277
851.8450, 261.8525
852.9800, 185.9512
854.1140, 153.7275
855.2480, 249.7334
856.3820, 55.22656
857.5160, 80.29785
858.6500, 262.5176
859.7830, 238.6621
860.9170, 90.54199
862.0500, 157.8975
863.1830, 201.9385
864.3160, 209.9209
865.4480, 258.9756
866.5810, 235.6348
867.7130, 316.3975
868.8460, 122.5000
869.9780, 19.29102
871.1100, 134.2178
872.2410, 65.93555
873.3730, 149.9473
874.5050, 180.5029
875.6360, 21.13477
876.7670, 53.95312
877.8980, 176.4023
879.0290, 243.1104
880.1590, 23.38672
881.2900, 122.0928
882.4200, 109.2578
883.5500, 297.1523
884.6800, 185.9902
885.8100, 207.5273
886.9400, 68.04004
888.0690, 67.11426
889.1990, 79.44531
890.3280, 85.79785
891.4570, 55.07031
892.5860, 233.5410
893.7140, 237.3291
894.8430, 134.1680
895.9710, 28.26953
897.1000, 148.6338
898.2280, 106.0830
899.3560, 18.84180
900.4830, 129.7998
901.6110, 75.46094
902.7380, 43.89160
903.8660, 69.68945
904.9930, 66.41211
906.1200, 7.506836
907.2460, 27.00488
908.3730, 7.798828
909.5000, 143.3906
910.6260, 100.2637
911.7520, 40.16211
912.8780, 74.96191
914.0040, 2.972656
915.1290, 19.85254
916.2550, 50.73242
917.3800, 83.26660
918.5050, 65.04102
919.6300, 6.708984
920.7550, 33.29395
921.8800, 35.60840
923.0040, 15.54590
924.1290, 65.63281
925.2530, 42.66602
926.3770, 64.06055
927.5010, 28.64648
928.6250, 58.17480
929.7480, 42.31738
930.8720, 17.93457
931.9950, 71.28613
933.1180, 36.32422
934.2410, 7.355469
935.3640, 112.8379
936.4860, 291.5068
937.6090, 239.9199
938.7310, 50.08398
939.8530, 248.8486
940.9750, 74.19922
942.0970, 282.2363
943.2180, 221.2676
944.3400, 276.9141
945.4610, 275.3633
946.5820, 470.3516
947.7030, 461.0352
948.8240, 422.8008
949.9450, 576.1816
951.0650, 830.5918
952.1860, 854.2695
953.3060, 1283.100
954.4260, 1707.693
955.5460, 2579.326
956.6650, 3910.691
957.7850, 5505.172
958.9040, 7723.477
960.0230, 9854.438
961.1420, 12016.48
962.2610, 13457.30
963.3800, 13610.42
964.4990, 13073.55
965.6170, 11305.48
966.7350, 8972.168
967.8530, 6703.289
968.9710, 4908.322
970.0890, 3421.799
971.2070, 2429.961
972.3240, 1799.930
973.4410, 1431.236
974.5580, 873.7598
975.6750, 761.8711
976.7920, 417.3574
977.9090, 288.7344
979.0250, 290.9844
980.1410, 328.0605
981.2580, 170.1426
982.3740, 273.2559
983.4890, 246.5508
984.6050, 285.8418
985.7200, 295.2734
986.8360, 284.6367
987.9510, 315.5117
989.0660, 247.6504
990.1810, 67.48242
991.2950, 133.1777
992.4100, 43.95117
993.5240, 6.488281
994.6390, 66.33594
995.7530, 145.3496
996.8660, 89.66016
997.9800, 175.7383
999.0940, 106.9922
1000.207, 244.5469
1001.320, 32.00195
1002.433, 62.09961
1003.546, 58.22461
1004.659, 123.1113
1005.772, 87.93945
1006.884, 121.1836
1007.996, 19.66211
1009.108, 99.87305
1010.220, 251.7168
1011.332, 84.06445
1012.444, 48.70312
1013.555, 79.57812
1014.666, 46.34375
1015.777, 119.4531
1016.888, 6.287109
1017.999, 38.43164
1019.110, 44.74609
1020.220, 74.69141
1021.331, 55.57422
1022.441, 217.4219
1023.551, 94.44336
1024.661, 252.7930
1025.770, 194.2871
1026.880, 213.5645
1027.989, 343.3086
1029.098, 294.9902
1030.207, 335.1719
1031.316, 484.0410
1032.425, 292.9434
1033.533, 449.8906
1034.642, 487.6387
1035.750, 691.9355
1036.858, 605.5137
1037.966, 698.4746
1039.073, 753.2090
1040.181, 850.1602
1041.288, 967.7988
1042.396, 1029.621
1043.503, 1184.635
1044.610, 1146.051
1045.716, 1146.104
1046.823, 1108.250
1047.929, 1223.334
1049.036, 1347.811
1050.142, 1429.953
1051.248, 1440.033
1052.353, 1374.602
1053.459, 1100.656
1054.564, 972.4473
1055.670, 862.3027
1056.775, 698.5703
1057.880, 663.8789
1058.985, 615.1133
1060.089, 429.1875
1061.194, 467.8418
1062.298, 366.7578
1063.402, 508.6426
1064.506, 260.9062
1065.610, 387.8008
1066.713, 166.8320
1067.817, 364.4746
1068.920, 70.05273
1070.023, 314.5410
1071.126, 205.5078
1072.229, 218.7500
1073.332, 619.0371
1074.435, 652.4316
1075.537, 753.4785
1076.639, 799.0352
1077.741, 794.3535
1078.843, 735.4434
1079.945, 784.2109
1081.046, 807.4668
1082.148, 1058.371
1083.249, 1136.803
1084.350, 1372.836
1085.451, 918.6660
1086.551, 679.9395
1087.652, 454.1348
1088.752, 461.2383
1089.853, 397.3164
1090.953, 247.2207
1092.053, 275.8047
1093.152, 44.14844
1094.252, 79.79102
1095.351, 62.40039
1096.451, 224.5254
1097.550, 186.9766
1098.649, 23.39648
1099.748, 153.8711
1100.846, 136.1641
1101.945, 7.810547
1103.043, 167.4531
1104.141, 140.1992
1105.239, 37.44727
1106.337, 37.75195
1107.434, 2.326172
1108.532, 99.18555
1109.629, 157.7656
1110.726, 168.2207
1111.823, 140.8691
1112.920, 95.76953
1114.017, 127.3223
1115.113, 48.34570
1116.210, 106.0332
1117.306, 19.07031
1118.402, 74.43750
1119.498, 93.39648
1120.593, 217.2305
